myrosia dzikovska,johanna moore,Improving interpretation robustness in a tutorial dialogue system,2013
myrosia dzikovska,myrosia dzikovska,Improving interpretation robustness in a tutorial dialogue system,2013
myrosia dzikovska,manuel marques-pita,The Beetle and BeeDiff Tutoring Systems,2007
myrosia dzikovska,colin matheson,The Beetle and BeeDiff Tutoring Systems,2007
enric gibert,antonio gonzalez,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,javier latorre,Modelling HW/SW Co-Designed Processors,2012
enric gibert,rakesh kumar,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,d. zivanovic,Modelling HW/SW Co-Designed Processors,2012
enric gibert,aleksandar brankovic,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,g. dot,Modelling HW/SW Co-Designed Processors,2012
enric gibert,maria gregori,DARCO: Infrastructure for Research on HW/SW co-designed Virtual Machines,2011
enric gibert,demos pavlou,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,alejandro martinez,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,kyriakos stavrou,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,enric gibert,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
enric gibert,jose reyes,Quantitative Characterization of the Software Layer of a HW/SW Co-Designed Processor,2016
gv lebedeva,ea metelkin,C  (3- ESCHERICHIA COLI,2008
gv lebedeva,igor goryanin,C  (3- ESCHERICHIA COLI,2008
gv lebedeva,ov demin,C  (3- ESCHERICHIA COLI,2008
i. winston,peter buneman,The Use of data Type Information in an Interactive Database Environment,1980
mohamed chetouani,ferdinand fuhrmann,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,elisabeth andre,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,dirk heylen,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,alessandro vinciarelli,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,elmer gilmartin,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,marco cristani,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,maria koutsombogera,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,rene kaiser,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,anna esposito,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,steve renals,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,alexandros potamianos,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,francesca bonin,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,jeffrey cohn,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,zakia hammal,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,albert salah,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
mohamed chetouani,giuseppe riccardi,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
emma taylor,christopher williams,"An Expectation Maximisation Algorithm for One-to-Many Record Linkage, Illustrated on the Problem of Matching Far Infra-Red Astronomical Sources to Optical Counterparts",2005
emma taylor,robert mann,"An Expectation Maximisation Algorithm for One-to-Many Record Linkage, Illustrated on the Problem of Matching Far Infra-Red Astronomical Sources to Optical Counterparts",2005
emma taylor,emma taylor,"An Expectation Maximisation Algorithm for One-to-Many Record Linkage, Illustrated on the Problem of Matching Far Infra-Red Astronomical Sources to Optical Counterparts",2005
emma taylor,amos storkey,"An Expectation Maximisation Algorithm for One-to-Many Record Linkage, Illustrated on the Problem of Matching Far Infra-Red Astronomical Sources to Optical Counterparts",2005
sotiris kentros,seda davtyan,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,narasimha shashidhar,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,nicolas nicolaou,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,laurent michel,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,andrew see,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,aggelos kiayias,Asynchronous Adaptive Task Allocation,2015
sotiris kentros,chadi kari,Asynchronous Adaptive Task Allocation,2015
sotiris kentros,alexander shvartsman,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,christophe michel,"State-Wide Elections, Optical Scan Voting Systems, and the Pursuit of Integrity",2009
sotiris kentros,alexander russell,Pre-Election Testing and Post-Election Audit of Optical Scan Voting Terminal Memory Cards,2008
sotiris kentros,tigran antonyan,"State-Wide Elections, Optical Scan Voting Systems, and the Pursuit of Integrity",2009
sotiris kentros,cheryl russell,Asynchronous Adaptive Task Allocation,2015
alessandro spinuso,paul taylor,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,james cheney,Provenance for Seismological Processing Pipelines in a Distributed Streaming Workflow,2013
alessandro spinuso,amrey krause,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,graziella ferini,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,siewhoon leong,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,andre gemund,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,rosa filgueira,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,alessandro spinuso,Provenance for Seismological Processing Pipelines in a Distributed Streaming Workflow,2013
alessandro spinuso,sandra gesing,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,andre gemuend,Visualisation methods for large provenance collections in data-intensive collaborative platforms,2016
alessandro spinuso,peter danecek,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,laurent frobert,The VERCE platform: Enabling Computational Seismology via Streaming Workflows and Science Gateways. A Forecasting Model Testing Centre,2015
alessandro spinuso,iraklis klampanos,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,susana sanchez-exposito,dispel4py: An User-friendly Framework for Describing eScience Applications,2015
alessandro spinuso,giovanni erbacci,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,jean-pierre vilotte,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,marek simon,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,luca trani,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,andreas rietbrock,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,michele carpene,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,emanuele casarotti,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,malcolm atkinson,Visualisation methods for large provenance collections in data-intensive collaborative platforms,2016
alessandro spinuso,rosa vicente,Visualisation methods for large provenance collections in data-intensive collaborative platforms,2016
alessandro spinuso,lion krischer,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,horst schwichtenberg,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,v. stankovski,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,peter kacsuk,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,anton frank,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,heiner igel,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,chee liew,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,federica magnoni,Towards Addressing CPU-Intensive Seismological Applications in Europe,2013
alessandro spinuso,samuel jones,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,gabor terstyanszky,Workflows in a Dashboard: A New Generation of Usability,2014
alessandro spinuso,jonas matser,The VERCE platform: Enabling Computational Seismology via Streaming Workflows and Science Gateways. A Forecasting Model Testing Centre,2015
barry park,austin brockmeier,Adaptive Inverse Control of Neural Spatiotemporal Spike Patterns With a Reproducing Kernel Hilbert Space (RKHS) Framework,2013
barry park,wei chen,Adaptive Inverse Control of Neural Spatiotemporal Spike Patterns With a Reproducing Kernel Hilbert Space (RKHS) Framework,2013
barry park,gareth wakefield,Envirox,2008
barry park,ka li,Adaptive Inverse Control of Neural Spatiotemporal Spike Patterns With a Reproducing Kernel Hilbert Space (RKHS) Framework,2013
barry park,pedro sanchez,Adaptive Inverse Control of Neural Spatiotemporal Spike Patterns With a Reproducing Kernel Hilbert Space (RKHS) Framework,2013
